Wall time,Step,Value,,
1694352939,139,0.665071726,,
1694353032,140,0.836946189,,
1694353118,141,0.770765245,,
1694353211,142,0.729722142,,
1694353302,143,0.674657464,,
1694353394,144,0.841958463,,
1694353483,145,0.780054092,,
1694353578,146,0.741950631,,
1694353668,147,0.673369884,,
1694353760,148,0.840940237,,
1694353850,149,0.772185087,,
1694353940,150,0.731912673,,
1694354031,151,0.664459407,,
1694354125,152,0.822169006,,
1694354215,153,0.769645572,,
1694354309,154,0.722052276,,
1694354401,155,0.650060356,,
1694354494,156,0.813203394,,
1694354586,157,0.778302133,,
1694354681,158,0.721845686,,
1694354771,159,0.648921907,,
1694354862,160,0.821616292,,
1694354953,161,0.787448108,,
1694355045,162,0.723120034,,
1694355137,163,0.664116979,,
1694355229,164,0.814128995,,
1694355319,165,0.758712828,,
1694355411,166,0.710970223,,
1694355501,167,0.655204475,,
1694355594,168,0.812904239,,
1694355685,169,0.761913598,,
1694355776,170,0.704801738,,
1694355869,171,0.648913622,,
1694355963,172,0.804912567,,
1694356056,173,0.756674886,,
1694356148,174,0.700018227,,
1694356243,175,0.645349383,,
1694356335,176,0.816794097,,
1694356424,177,0.763235033,,
1694356518,178,0.689329028,,
1694356610,179,0.626597881,,
1694356699,180,0.809372365,,
1694356792,181,0.750812411,,
1694356886,182,0.70255667,,
1694356977,183,0.633605242,,
1694357070,184,0.813507974,,
1694357164,185,0.736998677,,
1694357257,186,0.674476743,,
1694357350,187,0.59790802,,
1694357443,188,0.80679059,,
1694357537,189,0.720582664,,
1694357630,190,0.650457144,,
1694357724,191,0.586981833,,
1694357814,192,0.787261546,,
1694357907,193,0.708173096,,
1694357999,194,0.654586196,,
1694358089,195,0.580118775,,
1694358182,196,0.788869262,,
1694358274,197,0.698890269,,
1694358366,198,0.62920773,,
1694358458,199,0.570062876,,
1694358548,200,0.772765934,,
1694358638,201,0.704266429,,
1694358731,202,0.635736883,,
1694358822,203,0.562880933,,
1694358911,204,0.764907777,,
1694359002,205,0.688677847,,
1694359095,206,0.623755813,,
1694359185,207,0.54746902,,
1694359275,208,0.739004672,,
1694359365,209,0.662857711,,
1694359454,210,0.575499892,,
1694359545,211,0.509961128,,
1694359638,212,0.744284868,,
1694359727,213,0.664272189,,
1694359820,214,0.579846799,,
1694359910,215,0.51692313,,
1694360002,216,0.708930969,,
1694360092,217,0.636288226,,
1694360184,218,0.556846142,,
1694360271,219,0.479374588,,
1694360364,220,0.61956811,,
1694360456,221,0.490225434,,
1694360547,222,0.452463329,,
1694360636,223,0.313877791,,
